24.881787	25.374207	
32.226669	32.533473	
48.502610	49.212861	
56.270882	56.589958	
61.882323	62.276566	
69.487988	70.015691	
88.775208	89.226210	
129.837826	130.041851	
137.642915	138.466683	
141.283141	141.573071	
159.309398	159.763467	
262.234396	262.542734	
274.505014	274.779603	
420.169313	420.620315	
428.391654	428.816578	
465.028628	465.447415	
482.686720	483.084030	
520.093771	520.489547	
586.144023	586.473837	
662.085629	662.449191	
681.168824	681.678118	
744.180185	744.562155	
775.053849	775.566212	
787.510083	787.911996	
802.515856	802.936177	
813.821575	814.152923	
824.570446	824.861909	
837.250646	837.516031	
844.308667	844.577120	
874.628551	875.088756	
877.592275	877.972712	
878.314798	878.314798	
892.912522	893.470905	
915.569981	915.858377	
932.287719	932.591455	
952.386435	952.651820	
955.190622	955.475949	
957.273819	957.542273	
966.290782	966.882914	
1013.797814	1014.474316	
1017.741777	1018.169768	
1039.210371	1039.543253	
1077.464201	1077.823161	
1095.306375	1095.539545	
1131.401839	1131.546037	
1194.384054	1194.778297	
1234.733353	1235.196627	
1351.370947	1351.780530	
1386.257605	1386.733151	
1462.127112	1462.529025	
1490.928317	1491.557265	
1523.245493	1523.883645	
1526.213820	1526.537498	
1578.177176	1578.790784	
1630.542446	1630.892202	
1683.956984	1684.325149	 
1726.148640	1726.418628	
1817.022386	1817.310782	
1842.046837	1842.375117	
1853.686972	1853.960028	
1863.518499	1863.911208	
1866.661704	1866.936294	
1875.482313	1875.781447	
1902.435025	1902.879891	
1905.483121	1905.868159	
1943.962451	1944.387374	
1960.746152	1961.184881	
1965.392695	1965.984826	
1969.255355	1969.626587	
2002.393231	2002.644810	
2002.654014	2003.016043	
2017.592291	2017.963523	
2173.798368	2174.016199	
2174.757130	2175.283298	
2180.995985	2181.690895	
2231.696844	2232.242954	
2310.401218	2310.956533	
2375.652246	2376.098645	
2447.008669	2447.432059	
2487.138604	2487.585004	
2490.421405	2490.798773	
2491.159268	2491.564249	
2541.324754	2541.907681	
2609.473544	2609.768076	
2610.392421	2610.740644	
2613.264105	2613.460459	
2624.882764	2625.237122	
2634.177384	2634.347661	
2694.175932	2694.484270	
2719.008630	2719.369125	
2725.230611	2725.667806	
2733.857933	2734.129454	
2738.306588	2738.616460	
2805.268047	2805.786546	
2829.956548	2830.626914	
2837.566815	2838.117528	
2858.334363	2858.730140	
2871.183306	2871.533062	
2872.111387	2872.536310	
2943.651893	2944.047670	
3004.721186	3005.169119	
3050.068319	3050.548467	
3078.354093	3078.779017	
3103.755912	3104.226856	
3138.949374	3139.541506	
3153.478067	3154.237407	
3194.876636	3195.097534	
3196.840180	3197.645540	
3273.212845	3273.472094	
3311.219698	3311.692175	
3367.117813	3367.461433	
3413.175196	3413.587847	
3421.210387	3421.552474	
3425.344568	3425.866135	
3432.197031	3432.695587	
3437.992554	3438.629172	
3442.930561	3443.237365	
3471.006175	3471.474051	
3503.765149	3504.124109	
3507.747462	3508.218406	
3547.728597	3547.951030	
3553.631502	3554.100911	
3595.051546	3595.301591	
3612.947411	3613.332449	
3637.562278	3637.889024	
3651.011022	3651.558667	
3668.988189	3669.698440	
3675.119663	3675.366640	
3685.310151	3685.960575	
3727.725773	3728.058655	
3736.261055	3736.554052	
3764.186335	3764.562169	
3765.721888	3766.042498	
3781.269169	3781.614324	
3787.257979	3787.465072	
3789.761498	3790.109720	
3798.287575	3798.697158	
3811.004592	3811.253103	
3826.495115	3826.987535	
3838.081560	3838.277914	
3845.082822	3845.501609	
3862.205541	3862.570637	
3865.858040	3866.163310	
3874.008282	3874.517577	
3927.714284	3928.031826	
4132.910790	4133.275886	
4143.831470	4144.139808	
4149.378483	4149.798804	
4369.663598	4370.182096	
4378.522557	4378.887654	
4379.714490	4380.262134	
4417.060180	4417.434481	
4445.684973	4445.999447	
4458.984917	4459.354615	
4459.460463	4459.747324	
4475.293072	4475.563059	
4578.523340	4578.658334	
4578.669072	4578.819406	
4578.840882	4578.997352	
4581.476327	4581.678817	
4585.173312	4585.569089	
4592.466038	4592.763638	
4605.129364	4605.385545	
4658.984166	4659.379943	
4713.443371	4713.871362	
4726.419637	4726.833822	
4729.869646	4730.349794	
4735.142069	4735.514835	
4737.946255	4738.288341	
4749.850242	4750.459247	
4769.514830	4769.728059	
4803.678965	4804.053266	
4812.548663	4812.723541	
4815.449493	4815.825327	
4821.725164	4822.305023	
4839.051907	4839.357177	
4851.540355	4852.091068	
4895.749246	4896.263143	
4926.090606	4926.665863	
4931.002535	4931.419788	
4932.659275	4933.068858	
4961.971309	4962.528157	
5000.126961	5000.703752	
5035.398658	5035.783696	
5042.355433	5042.648431	
5094.120901	5094.407763	
5097.801013	5098.126225	
5108.398015	5108.987079	
5114.377621	5114.764194	
5134.727916	5135.020914	
5156.722679	5157.101582	
5159.212392	5159.416416	
5161.034806	5161.421379	
5167.213834	5167.565125	
5168.864439	5169.201923	
5255.943022	5256.271302	
5311.307298	5311.644783	
5337.591178	5338.066724	
5393.133401	5393.518440	
5402.409613	5402.730223	
5405.175449	5405.494525	
5424.461135	5424.820096	
5433.984324	5434.235904	
5440.680317	5440.895080	
5447.215238	5447.488293	
5466.694210	5467.315487	
5476.643856	5477.005885	
5488.210359	5488.552445	
5496.972675	5497.319363	
5498.620211	5499.049736	
5535.053160	5535.481152	
5556.914464	5557.256550	
5578.556402	5578.941441	
5589.268456	5589.681108	
5606.418788	5606.662697	
5613.476809	5614.029056	
5618.051253	5618.376465	
5625.139955	5625.520391	
5645.341450	5645.749499	
5676.601687	5676.965249	
5682.656460	5683.020022	
5714.714387	5715.156184	
5720.962446	5721.154198	
5729.539145	5729.968671	
5737.424003	5737.697058	
5742.095090	5742.409564	
5756.749573	5757.128476	
5809.464599	5809.818957	
5811.457289	5811.880678	
5825.291072	5825.811104	
5827.774648	5828.313089	
