39.524166	39.715486	
163.390231	163.604269	
208.921822	209.207605	
293.441885	293.603311	
323.384544	323.642825	
380.303218	380.445512	
395.157963	395.295473	
406.449386	406.668207	
483.620399	483.875092	
550.036878	550.156452	
553.970880	554.126327	
583.834620	584.022352	
759.370036	759.539832	
879.367864	879.566358	
996.536558	996.692005	
999.547445	999.724415	
1023.915539	1024.161863	
1091.444062	1091.647338	
1101.066224	1101.277871	
1149.295417	1149.596745	
1157.376264	1157.708681	
1161.001764	1161.167973	
1179.141221	1179.325366	
1286.786999	1286.987884	
1292.520598	1292.798011	
1315.569785	1315.757517	
1331.339275	1331.511462	
1363.720059	1363.877897	
1509.511309	1509.671539	
1665.997306	1666.195800	
1873.413685	1873.667183	
1997.034621	1997.448349	
2039.562500	2040.020470	
2147.319483	2147.641138	
2344.856613	2345.001298	
2457.396577	2457.742147	
2523.088435	2523.260622	
2554.501860	2554.892869	
2579.964062	2580.347896	
2687.579947	2687.877687	
2687.579947	2687.877687	
