38.112371	38.346247	
82.294282	82.904229	
119.394439	119.781737	
121.216798	121.617193	
153.005172	153.326985	
179.685703	179.897126	
180.583785	180.969212	
198.257298	198.448140	
216.125395	216.394820	
231.531250	231.748286	
248.162613	248.379649	
253.747563	254.009503	
260.803122	261.261519	
263.349560	263.583436	
264.638683	264.999786	
271.857020	272.291093	
297.136168	297.527208	
310.266880	310.624242	
315.816281	315.964090	
330.726319	331.175361	
337.892268	338.137370	
350.162319	350.587037	
352.067002	352.261586	
393.418082	393.810993	
398.963741	399.158326	
403.530864	404.062230	
410.236546	410.560230	
410.996174	411.183274	
412.642658	412.855953	
417.688759	417.844052	
418.947945	419.310920	
431.444387	431.940203	
441.542201	441.779818	
455.735644	456.165975	
458.502861	458.863965	
461.706021	461.969833	
470.993690	471.568088	
477.298976	477.590853	
484.659510	484.962613	
496.927689	497.475894	
502.256311	502.561285	
525.041410	525.213542	
584.700274	585.181122	
593.145990	593.387350	
600.152904	600.368069	
614.531577	614.875842	
627.901778	628.262882	
631.651272	632.001150	
660.399263	660.608816	
676.607779	676.987593	
684.293867	684.632519	
722.559661	723.062961	
725.180939	725.426040	
728.215709	728.559974	
731.718230	732.212175	
738.919728	739.752325	
741.496102	741.868432	
751.483526	751.855856	
762.075285	762.378388	
765.104442	765.385093	
766.883768	767.091450	  
771.267533	771.701606	
777.247264	777.658885	
782.886473	783.176479	
805.147690	805.626668	
813.896509	814.149095	
822.564875	822.967141	
827.756914	828.125502	
851.709520	851.915330	
867.195828	867.465252	
885.615871	885.889038	  
900.393068	900.887014	
915.527627	915.821375	 
925.743314	926.007126	 
927.599351	927.872518	
928.007230	928.362721	
930.505022	930.701478	
934.073029	934.346195	 
942.457002	942.907914	
967.303947	967.642599	
1057.031732	1057.389094	
1066.308175	1066.796507	
1082.065778	1082.548498	   
1085.029450	1085.482233	
1090.664917	1091.078409	
1115.820579	1116.159231	
1122.728329	1123.130595	
1124.788305	1124.994116	
1130.390094	1130.753069	
1140.065061	1140.424294	
1152.572729	1152.967511	
1167.716643	1167.958003	
1183.986902	1184.222649	
1198.365575	1198.599451	
1218.228164	1218.542493	
1220.894346	1221.219901	
1237.701583	1237.991589	
1239.260130	1239.726011	
1246.259560	1246.523372	
1252.110192	1252.529298	
1260.709331	1261.113468	
1303.989418	1304.135356	
1308.144920	1308.425570	
1313.458574	1313.754193	
1347.334989	1347.739127	
1350.008656	1350.281822	
1360.877323	1361.212233	
1361.857730	1362.076637	
1375.154962	1375.691941	
1397.919479	1398.301164	
1405.137816	1405.410983	
1416.251586	1416.760499	
1420.186309	1420.698965	
1425.973328	1426.368110	
1429.881857	1430.205541	
1460.751568	1461.009766	
1467.032531	1467.507767	
1530.519471	1530.990965	
1540.692125	1541.122456	
1564.644731	1565.095643	
1589.136186	1589.429933	
1594.116801	1594.406806	
1610.948361	1611.683666	
1631.087859	1631.344186	
1635.314459	1635.542721	
1646.763138	1647.281406	
1656.705658	1657.251992	
1686.187083	1686.600576	
1712.338120	1713.108974	
1747.221136	1747.505529	
1753.926818	1754.201855	
1796.755992	1797.066579	
1799.613017	1800.024638	
1834.920751	1835.268758	
1839.353162	1839.558972	
1855.337157	1855.658970	
1862.087743	1862.572333	
1863.784745	1864.069137	
1875.631948	1875.877050	
1878.936143	1879.308473	
1891.563555	1891.889110	
1896.559138	1896.839789	
1906.550305	1906.898312	
1912.719008	1912.941658	
1952.264569	1952.455411	
1961.211714	1961.546624	
1971.915734	1972.104705	
1975.685809	1976.110527	
1980.194931	1980.469968	
1995.817822	1996.182668	
2031.539049	2031.786021	
2041.820221	2042.244939	
2045.201127	2045.530424	
2050.492329	2050.743043	
2058.401067	2058.810817	
2068.893662	2069.256637	
2083.908477	2084.116159	
2099.787696	2100.180607	
2137.035663	2137.634384	
2149.219647	2150.082180	
2168.593903	2168.833392	
2169.942898	2170.143095	
2208.697024	2209.114258	
2225.042123	2225.261030	
2249.178087	2249.374542	
2252.596413	2252.925710	
2254.731229	2255.049300	
2287.567366	2287.896663	
2319.842202	2320.188338	
2325.286826	2325.563735	
2350.128159	2350.532296	
2359.372794	2359.848030	
2434.851005	2435.270110	
2450.573060	2450.898615	
2477.251719	2477.648372	
2526.303856	2526.642508	
2534.304273	2534.584924	
2572.614971	2572.860072	
