42.529505	42.758231	1
189.736559	190.222448	2
192.177131	192.523312	3
214.578715	214.812387	4
250.379955	250.572827	5
254.912447	255.308081	6
271.859216	272.117615	7
275.724073	276.057890	8
333.627699	334.107406	9
347.885388	348.281023	10
365.217901	365.587573	11
368.907196	369.065450	12
406.907918	407.083481	13
421.034553	421.431425	13
436.982345	437.330998	14
438.896228	439.216445	15
476.382626	476.715206	16
558.782227	559.070299	17
569.228222	569.573166	18
611.012202	611.222383	19
614.449280	614.776915	20
633.532477	633.978802	21
637.841187	638.186131	22
640.829466	641.013684	23
646.284281	646.726897	24
662.495417	662.908361	25
708.553489	708.888543	26
784.729261	784.903587	27
857.454355	857.946426	28
939.612867	940.221155	28
1047.246550	1047.397386	29
1171.465986	1172.039657	29
1220.062303	1220.597647	30
1226.333115	1226.837549	31
1269.310181	1269.574762	32
1342.486546	1342.712800	33
1353.343013	1353.769556	34
1395.301319	1395.630191	35
1419.018389	1419.305225	36
1434.429601	1434.900654	37
1439.637144	1440.283760	38
1454.170541	1454.529085	39
1461.106514	1461.492258	40
1465.219879	1465.547514	41
1478.693717	1478.979316	42
1490.796433	1491.195777	43
1520.532097	1520.909186	45
1529.665079	1530.042168	46
1536.033563	1536.368616	47
1540.211219	1540.588309	48
1551.390375	1551.731610	49
1566.701442	1567.289948	50
1579.120665	1579.453246	52
1701.070147	1701.693272	
1754.928407	1755.144769	
1822.611630	1823.245882	
1867.611379	1867.958796	
1902.647313	1903.119602	
1998.518280	1998.680243	
2002.908590	2003.141025	
2024.119560	2024.366832	
2050.377347	2050.544256	
2050.575165	2050.733419	
2052.213340	2052.492757	
2070.130651	2070.304978	
2089.684901	2089.877773	
2113.587425	2113.864369	
2142.481129	2142.954654	
2146.055442	2146.328677	
2146.818275	2146.983947	
2148.463869	2148.659213	
2148.463869	2148.659213	
2164.692314	2165.053330	
2178.775676	2179.285056	
2194.903976	2195.443028	
2239.761544	2240.068161	
2252.221568	2252.465130	
2264.747118	2265.148935	
2303.633073	2303.911254	
2315.303064	2315.453899	
2319.404066	2319.809591	
2331.114856	2331.556236	
2339.681585	2340.105656	
2345.821343	2346.272614	
2348.566059	2348.813331	
2394.928276	2395.149584	
2398.947678	2399.415022	
2450.223185	2450.621292	
2453.333863	2453.595971	
2540.010030	2540.259774	
2541.240207	2541.405879	
2541.498606	2541.642023	
2544.931974	2545.306591	
2552.565253	2552.803870	
2563.829717	2564.347752	
2574.608293	2574.833310	
2583.674512	2583.819166	
2598.907688	2599.136414	
2647.976294	2648.312583	
2656.763095	2656.892913	
2725.106534	2725.546678	
2756.362920	2756.563210	
2800.301873	2800.603545	
2802.654664	2802.850009	
2820.932992	2821.093718	
2879.193925	2879.626650	
2909.073007	2909.231261	
2920.432671	2920.760306	
2962.683995	2962.927557	
2999.505231	2999.845230	
3049.407143	3049.739723	
3121.203732	3121.464603	
3187.284634	3187.514597	
3191.244691	3191.623017	
3211.235376	3211.520975	
3293.379051	3293.558323	
3366.154836	3366.424362	
3369.436132	3369.603040	
3402.921672	3403.173890	
3419.715133	3420.161459	
3428.322663	3428.509353	
3466.660911	3466.947746	
3487.491083	3487.758137	
3496.271703	3496.612938	
3513.045382	3513.293890	
3539.201788	3539.525714	
3557.758296	3558.151459	
3573.029800	3573.457580	
3581.419730	3581.626202	
3588.042904	3588.361885	
3588.557229	3588.926901	
3589.761443	3589.987696	
3590.199114	3590.421658	
3594.202443	3594.574587	
3600.458419	3600.606782	
3622.550913	3622.691858	
3644.564281	3644.770752	
3770.634546	3770.777963	
3779.996254	3780.212617	
3796.465789	3796.607970	
3797.579748	3797.801056	
3798.755525	3798.922434	
3861.692367	3862.038548	
3888.666006	3888.960260	
3906.757644	3907.117424	
3926.163531	3926.365057	
3965.628102	3965.804901	
3990.769457	3991.060001	
4015.051543	4015.343324	
4028.420290	4028.558762	
4050.886165	4051.378236	
4053.661790	4053.823753	
4065.726179	4065.889378	
4067.814389	4068.245878	
4084.019343	4084.429814	
4087.620856	4088.057291	
4134.740961	4135.121759	
4139.237597	4139.406978	
4174.789093	4174.909020	
4177.193811	4177.473228	
4185.920031	4186.161121	
4205.878570	4206.292750	
4206.816966	4207.123583	
4211.512657	4211.808147	
4214.138683	4214.622099	
4222.939085	4223.199956	
4247.828223	4248.044585	
4290.027619	4290.180928	
4348.434443	4348.895605	
4357.124809	4357.281826	
4357.841897	4358.024878	
4420.657576	4420.990156	
4435.800497	4436.123187	
4446.158711	4446.501182	
4466.354631	4466.524012	
4481.576680	4481.867224	
4500.753841	4501.067876	
4505.128078	4505.456949	
4580.908215	4581.276650	
4668.667431	4669.071721	
4728.033669	4728.398395	
4772.666220	4773.076691	
4829.151742	4829.416323	
4834.040305	4834.438412	
4838.241452	4838.742177	
4848.006213	4848.356103	
4878.230239	4878.650601	
4881.943024	4882.118587	
5013.899594	5014.059084	
5014.679736	5014.956680	
5019.881097	5020.203787	
5126.520748	5126.717329	
5208.853586	5209.213367	
5211.777575	5212.128701	
5265.562889	5265.686525	
5265.712489	5265.878161	
5266.115542	5266.322014	
5343.347164	5343.599381	
5387.194627	5387.396153	
5468.785649	5468.982231	
5482.902394	5483.180574	
5556.648720	5556.788429	
5574.940648	5575.249738	
5581.655312	5582.013856	
5586.294130	5586.482057	
5589.799207	5590.124370	
5598.370883	5598.603318	
